 But garlic with garlic even times a million is still good,"['But', 'garlic', 'with', 'garlic', 'even', 'times', 'a', 'million', 'is', 'still', 'good']"
 Lol,['Lol']
 But is the entire durian growing industry based on hate,"['But', 'is', 'the', 'entire', 'durian', 'growing', 'industry', 'based', 'on', 'hate']"
 FAO Delightful Guardians,"['FAO', 'Delightful', 'Guardians']"
Slight aside here but literally begging for anyone to Chuck my clothes in the dryer later on small laundry  low temp  50p x 3 times I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈm on call tonight so won Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈt be home until fucken 5am ,"['Slight', 'aside', 'here', 'but', 'literally', 'begging', 'for', 'anyone', 'to', 'Chuck', 'my', 'clothes', 'in', 'the', 'dryer', 'later', 'on', 'small', 'laundry', 'low', 'temp', '50p', 'x', '3', 'times', 'IÌ´Ì_ÌÎÌÌ´åÈm', 'on', 'call', 'tonight', 'so', 'wonÌ´Ì_ÌÎÌÌ´åÈt', 'be', 'home', 'until', 'fucken', '5am']"
Will recompense with nice stuff ,"['Will', 'recompense', 'with', 'nice', 'stuff']"
Peace  Booth House ´ Booth House _ Booth House Îå Booth House Î_,"['Peace', 'Ì´Ì_ÌÎ\x8fÌÎ_']"
 Ill do it now,"['Ill', 'do', 'it', 'now']"
 No habibi chill for now thank you so much I just threw them into the wash about 5mins ago Enthusiasm very much appreciated though Booth House,"['No', 'habibi', 'chill', 'for', 'now', 'thank', 'you', 'so', 'much', 'I', 'just', 'threw', 'them', 'into', 'the', 'wash', 'about', '5mins', 'ago', 'Enthusiasm', 'very', 'much', 'appreciated', 'though', 'ÌÎå»ÌÎÌÁ']"
 Ill do it then then,"['Ill', 'do', 'it', 'then', 'then']"
 Muchas Gracias,"['Muchas', 'Gracias']"
 Pretty accurate Booth House Booth House ´ Booth House _,"['Pretty', 'accurate', 'ÌÎå»ÌÎÌÁÌ´Ì_']"
 however can give a hand now im in 1b2 i will pay with beer or brownies or something else,"['however', 'can', 'give', 'a', 'hand', 'now', 'im', 'in', '1b2', 'i', 'will', 'pay', 'with', 'beer', 'or', 'brownies', 'or', 'something', 'else']"
 Any left Ill try one,"['Any', 'left', 'Ill', 'try', 'one']"
08102019 165206  Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´ Booth House ö44 Booth House Îå« Booth House Î_7538 Booth House Îå« Booth House Î_100677 Booth House ´ Booth House _ Booth House Î Booth House  Booth House Î Booth House ¢ left,"['08102019', '165206', 'Ì´Ì_ÌÎÌÌ´Ì_ÌÎÌÌ´Ìö44ÌÎå«ÌÎ_7538ÌÎå«ÌÎ_100677Ì´Ì_ÌÎÌÌÎÌ¢', 'left']"
 Durian Yes I just came back having snack in 5A kitchen Come if you wann try it Then I am going to help Maria at 1B2,"['Durian', 'Yes', 'I', 'just', 'came', 'back', 'having', 'snack', 'in', '5A', 'kitchen', 'Come', 'if', 'you', 'wann', 'try', 'it', 'Then', 'I', 'am', 'going', 'to', 'help', 'Maria', 'at', '1B2']"
 Can you help out by signing this petition,"['Can', 'you', 'help', 'out', 'by', 'signing', 'this', 'petition']"
Government are preparing to scrap a scheme which helps reunite child refugees with family members that live in the UK,"['Government', 'are', 'preparing', 'to', 'scrap', 'a', 'scheme', 'which', 'helps', 'reunite', 'child', 'refugees', 'with', 'family', 'members', 'that', 'live', 'in', 'the', 'UK']"
httpchngitzkrn4Vrf,['httpchngitzkrn4Vrf']
 Done,['Done']
 Anyone want the following free items,"['Anyone', 'want', 'the', 'following', 'free', 'items']"
NAME,['NAME']
NAME,['NAME']
NAME,['NAME']
 Eh,['Eh']
08102019 183343 Jooles Dotdotdot Where Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs the photos,"['08102019', '183343', 'Jooles', 'Dotdotdot', 'WhereÌ´Ì_ÌÎÌÌ´åÈs', 'the', 'photos']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 Yes please x,"['Yes', 'please', 'x']"
 Yours,['Yours']
 Everybody should have the Durian Experience once in their lifetime,"['Everybody', 'should', 'have', 'the', 'Durian', 'Experience', 'once', 'in', 'their', 'lifetime']"
 Thanks Monika,"['Thanks', 'Monika']"
 can I have the chair please,"['can', 'I', 'have', 'the', 'chair', 'please']"
 But you didnt like it Same like me Milly Zoe 2 and Sergei Not sure if anybody else would like to try one now 2 more left,"['But', 'you', 'didnt', 'like', 'it', 'Same', 'like', 'me', 'Milly', 'Zoe', '2', 'and', 'Sergei', 'Not', 'sure', 'if', 'anybody', 'else', 'would', 'like', 'to', 'try', 'one', 'now', '2', 'more', 'left']"
 Thanks James x,"['Thanks', 'James', 'x']"
 Could I have the desk,"['Could', 'I', 'have', 'the', 'desk']"
 Hey 447425974177 do you still need help  I couldnt find you on 1,"['Hey', '447425974177', 'do', 'you', 'still', 'need', 'help', 'I', 'couldnt', 'find', 'you', 'on', '1']"
 Hi guys can anyone spare a couple of paracetamol pretty please,"['Hi', 'guys', 'can', 'anyone', 'spare', 'a', 'couple', 'of', 'paracetamol', 'pretty', 'please']"
 Of course mate,"['Of', 'course', 'mate']"
 Thank you so much  Booth House ´ Booth House _ Booth House ´åÈ Booth House ´åÇ Booth House ´å´ Booth House Î_ Booth House ´å Booth House ´ Booth House _ Booth House ´åÈ Booth House ´åÇ Booth House ´å´ Booth House Î_ Booth House ´å Booth House ´ Booth House _ Booth House ´åÈ Booth House ´åÇ Booth House ´å´ Booth House Î_ Booth House ´å Booth House ´ Booth House _ Booth House ´åÈ Booth House ´åÇ Booth House ´å´ Booth House Î_ Booth House ´å Booth House Îå» Booth House ´åÈ Booth House ´å Booth House Îå» Booth House ´åÈ Booth House ´å Booth House Îå» Booth House ´åÈ Booth House ´å Booth House Îå» Booth House ´åÈ Booth House ´å Booth House Îå» Booth House ´åÈ Booth House ´å,"['Thank', 'you', 'so', 'much', 'Ì´Ì_Ì´åÈÌ´åÇÌ´å´ÌÎ_Ì´\x8fÌ´Ì_Ì´åÈÌ´åÇÌ´å´ÌÎ_Ì´\x8fÌ´Ì_Ì´åÈÌ´åÇÌ´å´ÌÎ_Ì´\x8fÌ´Ì_Ì´åÈÌ´åÇÌ´å´ÌÎ_Ì´\x8fÌÎå»Ì´åÈÌ´\x8fÌÎå»Ì´åÈÌ´\x8fÌÎå»Ì´åÈÌ´\x8fÌÎå»Ì´åÈÌ´\x8fÌÎå»Ì´åÈÌ´\x8f']"
 PM Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈing you,"['PMÌ´Ì_ÌÎÌÌ´åÈing', 'you']"
 Did someone take these from Booth Market,"['Did', 'someone', 'take', 'these', 'from', 'Booth', 'Market']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 EMERGENCY,['EMERGENCY']
Allanah needs an I4 phone charger Her friend was arrested at the demonstration and shes running out of juice,"['Allanah', 'needs', 'an', 'I4', 'phone', 'charger', 'Her', 'friend', 'was', 'arrested', 'at', 'the', 'demonstration', 'and', 'shes', 'running', 'out', 'of', 'juice']"
 What kind,"['What', 'kind']"
 Wonderful,['Wonderful']
 I phone 4 would 3 or 5 work Its flat like 1 inch wide,"['I', 'phone', '4', 'would', '3', 'or', '5', 'work', 'Its', 'flat', 'like', '1', 'inch', 'wide']"
 Ill check She in the house,"['Ill', 'check', 'She', 'in', 'the', 'house']"
 Were downstairs in the lounge,"['Were', 'downstairs', 'in', 'the', 'lounge']"
 Did you find one I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈm on the way and have a 4 thing in office but need to look,"['Did', 'you', 'find', 'one', 'IÌ´Ì_ÌÎÌÌ´åÈm', 'on', 'the', 'way', 'and', 'have', 'a', '4', 'thing', 'in', 'office', 'but', 'need', 'to', 'look']"
 Im still downstairs,"['Im', 'still', 'downstairs']"
Its about 1 inch long and very flat for the iPhone 3 or 4 iPhone 5 doesnt work,"['Its', 'about', '1', 'inch', 'long', 'and', 'very', 'flat', 'for', 'the', 'iPhone', '3', 'or', '4', 'iPhone', '5', 'doesnt', 'work']"
 No mine was no good,"['No', 'mine', 'was', 'no', 'good']"
 Yeah i know the one Hang tight,"['Yeah', 'i', 'know', 'the', 'one', 'Hang', 'tight']"
 Thanks,['Thanks']
 Im hanging,"['Im', 'hanging']"
 It Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs Sam on receptions last day this week he told me Has anyone started a leaving gift idea or anything already,"['ItÌ´Ì_ÌÎÌÌ´åÈs', 'Sam', 'on', 'receptions', 'last', 'day', 'this', 'week', 'he', 'told', 'me', 'Has', 'anyone', 'started', 'a', 'leaving', 'gift', 'idea', 'or', 'anything', 'already']"
09102019 090847 Christina Does anyone have a yoga mat I could borrow tomorrow it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs world mental health day and there is free yoga at work,"['09102019', '090847', 'Christina', 'Does', 'anyone', 'have', 'a', 'yoga', 'mat', 'I', 'could', 'borrow', 'tomorrow', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'world', 'mental', 'health', 'day', 'and', 'there', 'is', 'free', 'yoga', 'at', 'work']"
 Theres one in the meditation room on 3rd floor storage,"['Theres', 'one', 'in', 'the', 'meditation', 'room', 'on', '3rd', 'floor', 'storage']"
 its Frankies but she has left it in the meditation room for everyone to use,"['its', 'Frankies', 'but', 'she', 'has', 'left', 'it', 'in', 'the', 'meditation', 'room', 'for', 'everyone', 'to', 'use']"
 First Ive heard of it  You probably know him best any ideas,"['First', 'Ive', 'heard', 'of', 'it', 'You', 'probably', 'know', 'him', 'best', 'any', 'ideas']"
 Whaaaaaat,['Whaaaaaat']
 If you or another organise a gift fund i will contribute with pleasure,"['If', 'you', 'or', 'another', 'organise', 'a', 'gift', 'fund', 'i', 'will', 'contribute', 'with', 'pleasure']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 Me too x,"['Me', 'too', 'x']"
 Me too Put up a pledge sheet beside Chriss with something innocuous for a title MAS,"['Me', 'too', 'Put', 'up', 'a', 'pledge', 'sheet', 'beside', 'Chriss', 'with', 'something', 'innocuous', 'for', 'a', 'title', 'MAS']"
 Fund,['Fund']
09102019 101139 Christina Thanks will return at the end of tomorrow,"['09102019', '101139', 'Christina', 'Thanks', 'will', 'return', 'at', 'the', 'end', 'of', 'tomorrow']"
 New digs,"['New', 'digs']"
09102019 101654 Jooles Dotdotdot Has anyone got a MacBook The one with a usbc charger Mines not charging properly I want to work out if it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs the charger or not,"['09102019', '101654', 'Jooles', 'Dotdotdot', 'Has', 'anyone', 'got', 'a', 'MacBook', 'The', 'one', 'with', 'a', 'usbc', 'charger', 'Mines', 'not', 'charging', 'properly', 'I', 'want', 'to', 'work', 'out', 'if', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'the', 'charger', 'or', 'not']"
 Anyone around to help me move something,"['Anyone', 'around', 'to', 'help', 'me', 'move', 'something']"
 Only take 5 mins,"['Only', 'take', '5', 'mins']"
 Where are you,"['Where', 'are', 'you']"
 By the loading bay thanks shiva,"['By', 'the', 'loading', 'bay', 'thanks', 'shiva']"
  Booth House ´ Booth House _ Booth House Î Booth House This message was deleted,"['Ì´Ì_ÌÎÌThis', 'message', 'was', 'deleted']"
 Not in atm but check the charger by my desk on the left side x,"['Not', 'in', 'atm', 'but', 'check', 'the', 'charger', 'by', 'my', 'desk', 'on', 'the', 'left', 'side', 'x']"
 Anyone have a surface pro 34 charger I can borrow Got on on order but not here til fri sat  Just the occasional recharge needed  Booth House Îå»,"['Anyone', 'have', 'a', 'surface', 'pro', '34', 'charger', 'I', 'can', 'borrow', 'Got', 'on', 'on', 'order', 'but', 'not', 'here', 'til', 'fri', 'sat', 'Just', 'the', 'occasional', 'recharge', 'needed', 'ÌÎå»']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 Anyone coming to the protest tomorrow Ill be in Trafalgar square from 930,"['Anyone', 'coming', 'to', 'the', 'protest', 'tomorrow', 'Ill', 'be', 'in', 'Trafalgar', 'square', 'from', '930']"
 I will I was trying to get there all week but Ive been busy with stuff,"['I', 'will', 'I', 'was', 'trying', 'to', 'get', 'there', 'all', 'week', 'but', 'Ive', 'been', 'busy', 'with', 'stuff']"
 What sort of tip does it have Circular USBC Theres a very advanced Lenovo charger in the lounge cupboard,"['What', 'sort', 'of', 'tip', 'does', 'it', 'have', 'Circular', 'USBC', 'Theres', 'a', 'very', 'advanced', 'Lenovo', 'charger', 'in', 'the', 'lounge', 'cupboard']"
 Yeh it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs a secret but I stopped doing secrets plus he Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs been amazing and wanna give him a nice send off,"['Yeh', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'a', 'secret', 'but', 'I', 'stopped', 'doing', 'secrets', 'plus', 'heÌ´Ì_ÌÎÌÌ´åÈs', 'been', 'amazing', 'and', 'wanna', 'give', 'him', 'a', 'nice', 'send', 'off']"
 I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈll get a card to sign and some liquor I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈll leave the card in kitchen 5C so come along and sign that from like 6pm tonight and I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈll pass it over to him at midnight tonight,"['IÌ´Ì_ÌÎÌÌ´åÈll', 'get', 'a', 'card', 'to', 'sign', 'and', 'some', 'liquor', 'IÌ´Ì_ÌÎÌÌ´åÈll', 'leave', 'the', 'card', 'in', 'kitchen', '5C', 'so', 'come', 'along', 'and', 'sign', 'that', 'from', 'like', '6pm', 'tonight', 'and', 'IÌ´Ì_ÌÎÌÌ´åÈll', 'pass', 'it', 'over', 'to', 'him', 'at', 'midnight', 'tonight']"
 Please sign from me too I can Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈt make to tonight,"['Please', 'sign', 'from', 'me', 'too', 'I', 'canÌ´Ì_ÌÎÌÌ´åÈt', 'make', 'to', 'tonight']"
 Sure will do,"['Sure', 'will', 'do']"
 people to trafalgar square if you can  x,"['people', 'to', 'trafalgar', 'square', 'if', 'you', 'can', 'x']"
 Im en route Have they started kettling,"['Im', 'en', 'route', 'Have', 'they', 'started', 'kettling']"
 Has anyone seen a kryptonite bike lock anywhere I cant seem to find mine,"['Has', 'anyone', 'seen', 'a', 'kryptonite', 'bike', 'lock', 'anywhere', 'I', 'cant', 'seem', 'to', 'find', 'mine']"
 The grey one,"['The', 'grey', 'one']"
 Have you asked Superman,"['Have', 'you', 'asked', 'Superman']"
 He wouldnt  couldnt  touch it,"['He', 'wouldnt', 'couldnt', 'touch', 'it']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 I never understood that From Krypton but allergic  to Kryptonite,"['I', 'never', 'understood', 'that', 'From', 'Krypton', 'but', 'allergic', 'to', 'Kryptonite']"
 Maybe the name Kryptonite is ironic  Or maybe they dont have superpowers on their planet because that suppresses them  Ive never read the comics,"['Maybe', 'the', 'name', 'Kryptonite', 'is', 'ironic', 'Or', 'maybe', 'they', 'dont', 'have', 'superpowers', 'on', 'their', 'planet', 'because', 'that', 'suppresses', 'them', 'Ive', 'never', 'read', 'the', 'comics']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
 Youre in some sort of  lair,"['Youre', 'in', 'some', 'sort', 'of', 'lair']"
 Whoa some of these are mine Booth House Booth House Îå¢Booth House Booth House Îå¢Booth House Booth House Îå¢,"['Whoa', 'some', 'of', 'these', 'are', 'mine', 'ÌÎå»ÌÎÌÁÌÎå¢ÌÎå»ÌÎÌÁÌÎå¢ÌÎå»ÌÎÌÁÌÎå¢']"
09102019 170444 Dotdotdot Better get there quick before John holds a tea party Boston style,"['09102019', '170444', 'Dotdotdot', 'Better', 'get', 'there', 'quick', 'before', 'John', 'holds', 'a', 'tea', 'party', 'Boston', 'style']"
 Ive seen a kryptonite in the boothermarket for a couple of days,"['Ive', 'seen', 'a', 'kryptonite', 'in', 'the', 'boothermarket', 'for', 'a', 'couple', 'of', 'days']"
 Hey beautiful people  does anyone need a fridge,"['Hey', 'beautiful', 'people', 'does', 'anyone', 'need', 'a', 'fridge']"
 I could happily take one off you How much money would you like for it,"['I', 'could', 'happily', 'take', 'one', 'off', 'you', 'How', 'much', 'money', 'would', 'you', 'like', 'for', 'it']"
 Any of you guys really good with excel,"['Any', 'of', 'you', 'guys', 'really', 'good', 'with', 'excel']"
 To do what,"['To', 'do', 'what']"
 Just doing some exercise thing,"['Just', 'doing', 'some', 'exercise', 'thing']"
 That Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs some of my tea what am I not allowed to use the cave anymore What Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs the deal with that ,"['ThatÌ´Ì_ÌÎÌÌ´åÈs', 'some', 'of', 'my', 'tea', 'what', 'am', 'I', 'not', 'allowed', 'to', 'use', 'the', 'cave', 'anymore', 'WhatÌ´Ì_ÌÎÌÌ´åÈs', 'the', 'deal', 'with', 'that']"
 Pretty,['Pretty']
 Selling 13 of my library Details diagonally left of Chriss pledge sheet on lobby bulletin board Or if you know of any booksellers who might be interested Id be eternally grateful,"['Selling', '13', 'of', 'my', 'library', 'Details', 'diagonally', 'left', 'of', 'Chriss', 'pledge', 'sheet', 'on', 'lobby', 'bulletin', 'board', 'Or', 'if', 'you', 'know', 'of', 'any', 'booksellers', 'who', 'might', 'be', 'interested', 'Id', 'be', 'eternally', 'grateful']"
 Just come get it from 4b1,"['Just', 'come', 'get', 'it', 'from', '4b1']"
 Grand I can pick it up later tonight or first thing tomorrow morning Are you sure you don Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈt want anything for it,"['Grand', 'I', 'can', 'pick', 'it', 'up', 'later', 'tonight', 'or', 'first', 'thing', 'tomorrow', 'morning', 'Are', 'you', 'sure', 'you', 'donÌ´Ì_ÌÎÌÌ´åÈt', 'want', 'anything', 'for', 'it']"
 Yeah sure  it was here already ,"['Yeah', 'sure', 'it', 'was', 'here', 'already']"
 Thank everyone I found my lock in BHM ,"['Thank', 'everyone', 'I', 'found', 'my', 'lock', 'in', 'BHM']"
 Booth House ´ Booth House _ Booth House Î Booth House 09102019 185542 Dotdotdot  Booth House ´ Booth House _ Booth House Î Booth House GIF omitted,"['Ì´Ì_ÌÎÌ09102019', '185542', 'Dotdotdot', 'Ì´Ì_ÌÎÌGIF', 'omitted']"
 Sorry it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs taken ages on my way back now if anyone wants to sign Sams card or if you Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈd like me to add your name please let me know,"['Sorry', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'taken', 'ages', 'on', 'my', 'way', 'back', 'now', 'if', 'anyone', 'wants', 'to', 'sign', 'Sams', 'card', 'or', 'if', 'youÌ´Ì_ÌÎÌÌ´åÈd', 'like', 'me', 'to', 'add', 'your', 'name', 'please', 'let', 'me', 'know']"
 Is it his last day tonight If not Ill sign tomorrow,"['Is', 'it', 'his', 'last', 'day', 'tonight', 'If', 'not', 'Ill', 'sign', 'tomorrow']"
 It Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs tonight babe,"['ItÌ´Ì_ÌÎÌÌ´åÈs', 'tonight', 'babe']"
 Will be back in like 5 mins in my kitchen,"['Will', 'be', 'back', 'in', 'like', '5', 'mins', 'in', 'my', 'kitchen']"
 Yes can you add my name please Alia  I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈm back tomorrow so can give you my donation x,"['Yes', 'can', 'you', 'add', 'my', 'name', 'please', 'Alia', 'IÌ´Ì_ÌÎÌÌ´åÈm', 'back', 'tomorrow', 'so', 'can', 'give', 'you', 'my', 'donation', 'x']"
 Sure thing  X,"['Sure', 'thing', 'X']"
 Anyone else Cards on the table in 5C xx,"['Anyone', 'else', 'Cards', 'on', 'the', 'table', 'in', '5C', 'xx']"
 WINTER SHIVERY QUESTION Hay guys when do we start the heating Do we petition DDD or is there a date or am i a dolt with independently operated radiators Who has info on this I know i can be a bit of a lizard but it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs not just me it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs time for the Q amirite,"['WINTER', 'SHIVERY', 'QUESTION', 'Hay', 'guys', 'when', 'do', 'we', 'start', 'the', 'heating', 'Do', 'we', 'petition', 'DDD', 'or', 'is', 'there', 'a', 'date', 'or', 'am', 'i', 'a', 'dolt', 'with', 'independently', 'operated', 'radiators', 'Who', 'has', 'info', 'on', 'this', 'I', 'know', 'i', 'can', 'be', 'a', 'bit', 'of', 'a', 'lizard', 'but', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'not', 'just', 'me', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'time', 'for', 'the', 'Q', 'amirite']"
 I asked the guy who did room inspection today and he wasn Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈt very clear but said he thought heating should be on any day now,"['I', 'asked', 'the', 'guy', 'who', 'did', 'room', 'inspection', 'today', 'and', 'he', 'wasnÌ´Ì_ÌÎÌÌ´åÈt', 'very', 'clear', 'but', 'said', 'he', 'thought', 'heating', 'should', 'be', 'on', 'any', 'day', 'now']"
 Perhaps we should ask Kioni,"['Perhaps', 'we', 'should', 'ask', 'Kioni']"
 Hi Alia please add my name to the cardhe may not know who I am but he Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs always been nice to me,"['Hi', 'Alia', 'please', 'add', 'my', 'name', 'to', 'the', 'cardhe', 'may', 'not', 'know', 'who', 'I', 'am', 'but', 'heÌ´Ì_ÌÎÌÌ´åÈs', 'always', 'been', 'nice', 'to', 'me']"
 I have been thinking the same thing,"['I', 'have', 'been', 'thinking', 'the', 'same', 'thing']"
 Louise said the request went in last week and it takes about 7 days so any day now should be accurate,"['Louise', 'said', 'the', 'request', 'went', 'in', 'last', 'week', 'and', 'it', 'takes', 'about', '7', 'days', 'so', 'any', 'day', 'now', 'should', 'be', 'accurate']"
 Do you need to borrow my lil heater Zoe,"['Do', 'you', 'need', 'to', 'borrow', 'my', 'lil', 'heater', 'Zoe']"
 I use it in the hub but Im actually okay in my room with my 3 billion blankets,"['I', 'use', 'it', 'in', 'the', 'hub', 'but', 'Im', 'actually', 'okay', 'in', 'my', 'room', 'with', 'my', '3', 'billion', 'blankets']"
 To whomever took the bathtub  drain stopper from the bathroom on the  4th floor please be a gentleperson and return it The beautiful decor that Frankie did misses it very much,"['To', 'whomever', 'took', 'the', 'bathtub', 'drain', 'stopper', 'from', 'the', 'bathroom', 'on', 'the', '4th', 'floor', 'please', 'be', 'a', 'gentleperson', 'and', 'return', 'it', 'The', 'beautiful', 'decor', 'that', 'Frankie', 'did', 'misses', 'it', 'very', 'much']"
 Are we giving him his card tomorrow,"['Are', 'we', 'giving', 'him', 'his', 'card', 'tomorrow']"
 Giving it to him tonight b in 5 mins,"['Giving', 'it', 'to', 'him', 'tonight', 'b', 'in', '5', 'mins']"
 Aha thanks all for the info zoe you love we need you warm down there IT has i think some radiators for lizard appropriation btw just wondering if we Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈd be wrestling for them X,"['Aha', 'thanks', 'all', 'for', 'the', 'info', 'zoe', 'you', 'love', 'we', 'need', 'you', 'warm', 'down', 'there', 'IT', 'has', 'i', 'think', 'some', 'radiators', 'for', 'lizard', 'appropriation', 'btw', 'just', 'wondering', 'if', 'weÌ´Ì_ÌÎÌÌ´åÈd', 'be', 'wrestling', 'for', 'them', 'X']"
 I dont think theyre there,"['I', 'dont', 'think', 'theyre', 'there']"
 Mark brought them up for the meet n greet,"['Mark', 'brought', 'them', 'up', 'for', 'the', 'meet', 'n', 'greet']"
 Then I think one went into reception and the other may be locked up in DDD room behind Boothermarket,"['Then', 'I', 'think', 'one', 'went', 'into', 'reception', 'and', 'the', 'other', 'may', 'be', 'locked', 'up', 'in', 'DDD', 'room', 'behind', 'Boothermarket']"
 Ok then But there were like 10 of them,"['Ok', 'then', 'But', 'there', 'were', 'like', '10', 'of', 'them']"
 Go for it Liz,"['Go', 'for', 'it', 'Liz']"
 I havent checked it Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs lazy old info and if the heat goes on soon that is fine and good for me But if mark hasnt melted the radiators into doorstops we can maybe reclaim then and make some sort of sauna,"['I', 'havent', 'checked', 'itÌ´Ì_ÌÎÌÌ´åÈs', 'lazy', 'old', 'info', 'and', 'if', 'the', 'heat', 'goes', 'on', 'soon', 'that', 'is', 'fine', 'and', 'good', 'for', 'me', 'But', 'if', 'mark', 'hasnt', 'melted', 'the', 'radiators', 'into', 'doorstops', 'we', 'can', 'maybe', 'reclaim', 'then', 'and', 'make', 'some', 'sort', 'of', 'sauna']"
 The rooftop shed,"['The', 'rooftop', 'shed']"
 The rooftop shed,"['The', 'rooftop', 'shed']"
 I will all Brian at SAHA tomorrow and reinforce the request for heating and hopefully get some actual real feedback,"['I', 'will', 'all', 'Brian', 'at', 'SAHA', 'tomorrow', 'and', 'reinforce', 'the', 'request', 'for', 'heating', 'and', 'hopefully', 'get', 'some', 'actual', 'real', 'feedback']"
 call,['call']
 There were some in one of the store rooms  perhaps near where rupert had his video installation  but I cant remember where I saw them,"['There', 'were', 'some', 'in', 'one', 'of', 'the', 'store', 'rooms', 'perhaps', 'near', 'where', 'rupert', 'had', 'his', 'video', 'installation', 'but', 'I', 'cant', 'remember', 'where', 'I', 'saw', 'them']"
 There Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs a heater in the canteen FYI,"['ThereÌ´Ì_ÌÎÌÌ´åÈs', 'a', 'heater', 'in', 'the', 'canteen', 'FYI']"
 It is coming on any day now,"['It', 'is', 'coming', 'on', 'any', 'day', 'now']"
  Booth House ´ Booth House _ Booth House Î Booth House image omitted,"['Ì´Ì_ÌÎÌimage', 'omitted']"
10102019 075031 Dotdotdot How did DDD lose that one,"['10102019', '075031', 'Dotdotdot', 'How', 'did', 'DDD', 'lose', 'that', 'one']"
 Ill be heading out to extinction rebellion in trafalgar square in about 30 mins if anyone wants to join,"['Ill', 'be', 'heading', 'out', 'to', 'extinction', 'rebellion', 'in', 'trafalgar', 'square', 'in', 'about', '30', 'mins', 'if', 'anyone', 'wants', 'to', 'join']"
  Booth House ´ Booth House _ Booth House Î Booth House This message was deleted,"['Ì´Ì_ÌÎÌThis', 'message', 'was', 'deleted']"
10102019 092503 Jooles Dotdotdot What GPs are people signed up with There Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈs a few in the area I Booth House ´ Booth House _ Booth House Î Booth House  Booth House ´åÈm struggling to choose one,"['10102019', '092503', 'Jooles', 'Dotdotdot', 'What', 'GPs', 'are', 'people', 'signed', 'up', 'with', 'ThereÌ´Ì_ÌÎÌÌ´åÈs', 'a', 'few', 'in', 'the', 'area', 'IÌ´Ì_ÌÎÌÌ´åÈm', 'struggling', 'to', 'choose', 'one']"
